deployment_id,species,week,n_images
SUN_PRAIRIE_103_R2,White-tailed deer,30,0
SUN_PRAIRIE_103_R3,American bison,30,0
SUN_PRAIRIE_103_R3,Coyote,30,0
SUN_PRAIRIE_103_R3,Mule deer,30,0
SUN_PRAIRIE_103_R3,Pronghorn,30,0
SUN_PRAIRIE_103_R3,White-tailed deer,30,0
SUN_PRAIRIE_103_R3,American bison,31,0
SUN_PRAIRIE_103_R3,Coyote,31,0
SUN_PRAIRIE_103_R3,Mule deer,31,10
SUN_PRAIRIE_103_R3,Pronghorn,31,0
SUN_PRAIRIE_103_R3,White-tailed deer,31,11
SUN_PRAIRIE_103_R3,American bison,32,0
SUN_PRAIRIE_103_R3,Coyote,32,0
SUN_PRAIRIE_103_R3,Mule deer,32,0
SUN_PRAIRIE_103_R3,Pronghorn,32,0
SUN_PRAIRIE_103_R3,White-tailed deer,32,0
SUN_PRAIRIE_103_R3,American bison,33,0
SUN_PRAIRIE_103_R3,Coyote,33,0
SUN_PRAIRIE_103_R3,Mule deer,33,0
SUN_PRAIRIE_103_R3,Pronghorn,33,0
SUN_PRAIRIE_103_R3,White-tailed deer,33,0
SUN_PRAIRIE_103_R3,American bison,34,0
SUN_PRAIRIE_103_R3,Coyote,34,0
SUN_PRAIRIE_103_R3,Mule deer,34,0
SUN_PRAIRIE_103_R3,Pronghorn,34,0
SUN_PRAIRIE_103_R3,White-tailed deer,34,0
SUN_PRAIRIE_103_R4,American bison,34,0
SUN_PRAIRIE_103_R4,Coyote,34,0
SUN_PRAIRIE_103_R4,Mule deer,34,0
SUN_PRAIRIE_103_R4,Pronghorn,34,0
SUN_PRAIRIE_103_R4,White-tailed deer,34,0
SUN_PRAIRIE_103_R4,American bison,35,12
SUN_PRAIRIE_103_R4,Coyote,35,35
SUN_PRAIRIE_103_R4,Mule deer,35,0
SUN_PRAIRIE_103_R4,Pronghorn,35,0
SUN_PRAIRIE_103_R4,White-tailed deer,35,0
SUN_PRAIRIE_103_R4,American bison,36,0
SUN_PRAIRIE_103_R4,Coyote,36,15
SUN_PRAIRIE_103_R4,Mule deer,36,0
SUN_PRAIRIE_103_R4,Pronghorn,36,0
SUN_PRAIRIE_103_R4,White-tailed deer,36,0
SUN_PRAIRIE_103_R4,American bison,37,22
SUN_PRAIRIE_103_R4,Coyote,37,0
SUN_PRAIRIE_103_R4,Mule deer,37,0
SUN_PRAIRIE_103_R4,Pronghorn,37,0
SUN_PRAIRIE_103_R4,White-tailed deer,37,0
SUN_PRAIRIE_103_R4,American bison,38,0
SUN_PRAIRIE_103_R4,Coyote,38,0
SUN_PRAIRIE_103_R4,Mule deer,38,0
SUN_PRAIRIE_103_R4,Pronghorn,38,0
SUN_PRAIRIE_103_R4,White-tailed deer,38,0
SUN_PRAIRIE_103_R4,American bison,39,0
SUN_PRAIRIE_103_R4,Coyote,39,0
SUN_PRAIRIE_103_R4,Mule deer,39,0
SUN_PRAIRIE_103_R4,Pronghorn,39,0
SUN_PRAIRIE_103_R4,White-tailed deer,39,0
SUN_PRAIRIE_103_R5,American bison,39,0
SUN_PRAIRIE_103_R5,Coyote,39,0
SUN_PRAIRIE_103_R5,Mule deer,39,0
SUN_PRAIRIE_103_R5,Pronghorn,39,0
SUN_PRAIRIE_103_R5,White-tailed deer,39,0
SUN_PRAIRIE_103_R5,American bison,40,0
SUN_PRAIRIE_103_R5,Coyote,40,0
SUN_PRAIRIE_103_R5,Mule deer,40,0
SUN_PRAIRIE_103_R5,Pronghorn,40,0
SUN_PRAIRIE_103_R5,White-tailed deer,40,0
SUN_PRAIRIE_103_R5,American bison,41,0
SUN_PRAIRIE_103_R5,Coyote,41,0
SUN_PRAIRIE_103_R5,Mule deer,41,0
SUN_PRAIRIE_103_R5,Pronghorn,41,0
SUN_PRAIRIE_103_R5,White-tailed deer,41,0
SUN_PRAIRIE_103_R5,American bison,42,0
SUN_PRAIRIE_103_R5,Coyote,42,0
SUN_PRAIRIE_103_R5,Mule deer,42,0
SUN_PRAIRIE_103_R5,Pronghorn,42,0
SUN_PRAIRIE_103_R5,White-tailed deer,42,0
SUN_PRAIRIE_104_R1,American bison,21,3
SUN_PRAIRIE_104_R1,Coyote,21,4
SUN_PRAIRIE_104_R1,Mule deer,21,5
SUN_PRAIRIE_104_R1,Pronghorn,21,0
SUN_PRAIRIE_104_R1,White-tailed deer,21,0
SUN_PRAIRIE_104_R1,American bison,22,74
SUN_PRAIRIE_104_R1,Coyote,22,0
SUN_PRAIRIE_104_R1,Mule deer,22,0
SUN_PRAIRIE_104_R1,Pronghorn,22,0
SUN_PRAIRIE_104_R1,White-tailed deer,22,0
SUN_PRAIRIE_104_R1,American bison,23,0
SUN_PRAIRIE_104_R1,Coyote,23,0
SUN_PRAIRIE_104_R1,Mule deer,23,0
SUN_PRAIRIE_104_R1,Pronghorn,23,0
SUN_PRAIRIE_104_R1,White-tailed deer,23,0
SUN_PRAIRIE_104_R1,American bison,24,0
SUN_PRAIRIE_104_R1,Coyote,24,0
SUN_PRAIRIE_104_R1,Mule deer,24,0
SUN_PRAIRIE_104_R1,Pronghorn,24,0
SUN_PRAIRIE_104_R1,White-tailed deer,24,0
SUN_PRAIRIE_104_R2,American bison,24,0
SUN_PRAIRIE_104_R2,Coyote,24,0
SUN_PRAIRIE_104_R2,Mule deer,24,0
SUN_PRAIRIE_104_R2,Pronghorn,24,0
SUN_PRAIRIE_104_R2,White-tailed deer,24,0
SUN_PRAIRIE_104_R2,American bison,25,60
SUN_PRAIRIE_104_R2,Coyote,25,0
SUN_PRAIRIE_104_R2,Mule deer,25,0
SUN_PRAIRIE_104_R2,Pronghorn,25,0
SUN_PRAIRIE_104_R2,White-tailed deer,25,0
SUN_PRAIRIE_104_R2,American bison,26,16
SUN_PRAIRIE_104_R2,Coyote,26,3
SUN_PRAIRIE_104_R2,Mule deer,26,0
SUN_PRAIRIE_104_R2,Pronghorn,26,0
SUN_PRAIRIE_104_R2,White-tailed deer,26,0
SUN_PRAIRIE_104_R2,American bison,27,1
SUN_PRAIRIE_104_R2,Coyote,27,0
SUN_PRAIRIE_104_R2,Mule deer,27,0
SUN_PRAIRIE_104_R2,Pronghorn,27,0
SUN_PRAIRIE_104_R2,White-tailed deer,27,0
SUN_PRAIRIE_104_R2,American bison,28,0
SUN_PRAIRIE_104_R2,Coyote,28,2
SUN_PRAIRIE_104_R2,Mule deer,28,0
SUN_PRAIRIE_104_R2,Pronghorn,28,0
SUN_PRAIRIE_104_R2,White-tailed deer,28,0
SUN_PRAIRIE_104_R2,American bison,29,0
SUN_PRAIRIE_104_R2,Coyote,29,0
SUN_PRAIRIE_104_R2,Mule deer,29,0
SUN_PRAIRIE_104_R2,Pronghorn,29,0
SUN_PRAIRIE_104_R2,White-tailed deer,29,0
SUN_PRAIRIE_104_R2,American bison,30,0
SUN_PRAIRIE_104_R2,Coyote,30,0
SUN_PRAIRIE_104_R2,Mule deer,30,15
SUN_PRAIRIE_104_R2,Pronghorn,30,0
SUN_PRAIRIE_104_R2,White-tailed deer,30,0
SUN_PRAIRIE_104_R3,American bison,30,0
SUN_PRAIRIE_104_R3,Coyote,30,0
SUN_PRAIRIE_104_R3,Mule deer,30,0
SUN_PRAIRIE_104_R3,Pronghorn,30,0
SUN_PRAIRIE_104_R3,White-tailed deer,30,0
SUN_PRAIRIE_104_R3,American bison,31,0
SUN_PRAIRIE_104_R3,Coyote,31,0
SUN_PRAIRIE_104_R3,Mule deer,31,0
SUN_PRAIRIE_104_R3,Pronghorn,31,5
SUN_PRAIRIE_104_R3,White-tailed deer,31,0
SUN_PRAIRIE_104_R3,American bison,32,1
SUN_PRAIRIE_104_R3,Coyote,32,0
SUN_PRAIRIE_104_R3,Mule deer,32,5
SUN_PRAIRIE_104_R3,Pronghorn,32,5
SUN_PRAIRIE_104_R3,White-tailed deer,32,0
SUN_PRAIRIE_104_R3,American bison,33,5
SUN_PRAIRIE_104_R3,Coyote,33,0
SUN_PRAIRIE_104_R3,Mule deer,33,0
SUN_PRAIRIE_104_R3,Pronghorn,33,0
SUN_PRAIRIE_104_R3,White-tailed deer,33,0
SUN_PRAIRIE_104_R3,American bison,34,11
SUN_PRAIRIE_104_R3,Coyote,34,0
SUN_PRAIRIE_104_R3,Mule deer,34,0
SUN_PRAIRIE_104_R3,Pronghorn,34,5
SUN_PRAIRIE_104_R3,White-tailed deer,34,0
SUN_PRAIRIE_104_R4,American bison,34,52
SUN_PRAIRIE_104_R4,Coyote,34,0
SUN_PRAIRIE_104_R4,Mule deer,34,0
SUN_PRAIRIE_104_R4,Pronghorn,34,0
SUN_PRAIRIE_104_R4,White-tailed deer,34,0
SUN_PRAIRIE_104_R4,American bison,35,0
SUN_PRAIRIE_104_R4,Coyote,35,0
SUN_PRAIRIE_104_R4,Mule deer,35,0
SUN_PRAIRIE_104_R4,Pronghorn,35,0
SUN_PRAIRIE_104_R4,White-tailed deer,35,0
SUN_PRAIRIE_104_R4,American bison,36,0
SUN_PRAIRIE_104_R4,Coyote,36,0
SUN_PRAIRIE_104_R4,Mule deer,36,0
SUN_PRAIRIE_104_R4,Pronghorn,36,0
SUN_PRAIRIE_104_R4,White-tailed deer,36,0
SUN_PRAIRIE_104_R4,American bison,37,0
SUN_PRAIRIE_104_R4,Coyote,37,0
SUN_PRAIRIE_104_R4,Mule deer,37,0
SUN_PRAIRIE_104_R4,Pronghorn,37,0
SUN_PRAIRIE_104_R4,White-tailed deer,37,0
SUN_PRAIRIE_104_R4,American bison,38,0
SUN_PRAIRIE_104_R4,Coyote,38,0
SUN_PRAIRIE_104_R4,Mule deer,38,0
SUN_PRAIRIE_104_R4,Pronghorn,38,0
SUN_PRAIRIE_104_R4,White-tailed deer,38,0
SUN_PRAIRIE_104_R4,American bison,39,0
SUN_PRAIRIE_104_R4,Coyote,39,0
SUN_PRAIRIE_104_R4,Mule deer,39,0
SUN_PRAIRIE_104_R4,Pronghorn,39,0
SUN_PRAIRIE_104_R4,White-tailed deer,39,0
SUN_PRAIRIE_104_R5,American bison,39,185
SUN_PRAIRIE_104_R5,Coyote,39,0
SUN_PRAIRIE_104_R5,Mule deer,39,0
SUN_PRAIRIE_104_R5,Pronghorn,39,0
SUN_PRAIRIE_104_R5,White-tailed deer,39,0
SUN_PRAIRIE_104_R5,American bison,40,26
SUN_PRAIRIE_104_R5,Coyote,40,0
SUN_PRAIRIE_104_R5,Mule deer,40,23
SUN_PRAIRIE_104_R5,Pronghorn,40,0
SUN_PRAIRIE_104_R5,White-tailed deer,40,0
SUN_PRAIRIE_104_R5,American bison,41,4
SUN_PRAIRIE_104_R5,Coyote,41,0
SUN_PRAIRIE_104_R5,Mule deer,41,0
SUN_PRAIRIE_104_R5,Pronghorn,41,0
SUN_PRAIRIE_104_R5,White-tailed deer,41,0
SUN_PRAIRIE_104_R5,American bison,42,3
SUN_PRAIRIE_104_R5,Coyote,42,0
SUN_PRAIRIE_104_R5,Mule deer,42,0
SUN_PRAIRIE_104_R5,Pronghorn,42,0
SUN_PRAIRIE_104_R5,White-tailed deer,42,0
SUN_PRAIRIE_105_R1,American bison,21,16
SUN_PRAIRIE_105_R1,Coyote,21,3
SUN_PRAIRIE_105_R1,Mule deer,21,0
SUN_PRAIRIE_105_R1,Pronghorn,21,0
SUN_PRAIRIE_105_R1,White-tailed deer,21,0
SUN_PRAIRIE_105_R1,American bison,22,0
SUN_PRAIRIE_105_R1,Coyote,22,0
SUN_PRAIRIE_105_R1,Mule deer,22,0
SUN_PRAIRIE_105_R1,Pronghorn,22,0
SUN_PRAIRIE_105_R1,White-tailed deer,22,0
SUN_PRAIRIE_105_R1,American bison,23,8
SUN_PRAIRIE_105_R1,Coyote,23,0
SUN_PRAIRIE_105_R1,Mule deer,23,0
SUN_PRAIRIE_105_R1,Pronghorn,23,0
SUN_PRAIRIE_105_R1,White-tailed deer,23,0
SUN_PRAIRIE_105_R1,American bison,24,0
SUN_PRAIRIE_105_R1,Coyote,24,0
SUN_PRAIRIE_105_R1,Mule deer,24,0
SUN_PRAIRIE_105_R1,Pronghorn,24,0
SUN_PRAIRIE_105_R1,White-tailed deer,24,0
SUN_PRAIRIE_105_R1,American bison,25,0
SUN_PRAIRIE_105_R1,Coyote,25,0
SUN_PRAIRIE_105_R1,Mule deer,25,0
SUN_PRAIRIE_105_R1,Pronghorn,25,0
SUN_PRAIRIE_105_R1,White-tailed deer,25,0
SUN_PRAIRIE_105_R2,American bison,25,0
SUN_PRAIRIE_105_R2,Coyote,25,0
SUN_PRAIRIE_105_R2,Mule deer,25,0
SUN_PRAIRIE_105_R2,Pronghorn,25,0
SUN_PRAIRIE_105_R2,White-tailed deer,25,0
SUN_PRAIRIE_105_R2,American bison,26,0
SUN_PRAIRIE_105_R2,Coyote,26,0
SUN_PRAIRIE_105_R2,Mule deer,26,0
SUN_PRAIRIE_105_R2,Pronghorn,26,0
SUN_PRAIRIE_105_R2,White-tailed deer,26,0
SUN_PRAIRIE_105_R2,American bison,27,0
SUN_PRAIRIE_105_R2,Coyote,27,0
SUN_PRAIRIE_105_R2,Mule deer,27,5
SUN_PRAIRIE_105_R2,Pronghorn,27,0
SUN_PRAIRIE_105_R2,White-tailed deer,27,0
SUN_PRAIRIE_105_R2,American bison,28,0
SUN_PRAIRIE_105_R2,Coyote,28,0
SUN_PRAIRIE_105_R2,Mule deer,28,0
SUN_PRAIRIE_105_R2,Pronghorn,28,0
SUN_PRAIRIE_105_R2,White-tailed deer,28,0
SUN_PRAIRIE_105_R2,American bison,29,100
SUN_PRAIRIE_105_R2,Coyote,29,0
SUN_PRAIRIE_105_R2,Mule deer,29,0
SUN_PRAIRIE_105_R2,Pronghorn,29,0
SUN_PRAIRIE_105_R2,White-tailed deer,29,0
SUN_PRAIRIE_105_R2,American bison,30,0
SUN_PRAIRIE_105_R2,Coyote,30,0
SUN_PRAIRIE_105_R2,Mule deer,30,0
SUN_PRAIRIE_105_R2,Pronghorn,30,0
SUN_PRAIRIE_105_R2,White-tailed deer,30,0
SUN_PRAIRIE_105_R3,American bison,30,932
SUN_PRAIRIE_105_R3,Coyote,30,0
SUN_PRAIRIE_105_R3,Mule deer,30,0
SUN_PRAIRIE_105_R3,Pronghorn,30,0
SUN_PRAIRIE_105_R3,White-tailed deer,30,0
SUN_PRAIRIE_105_R3,American bison,31,5
SUN_PRAIRIE_105_R3,Coyote,31,0
SUN_PRAIRIE_105_R3,Mule deer,31,0
SUN_PRAIRIE_105_R3,Pronghorn,31,0
SUN_PRAIRIE_105_R3,White-tailed deer,31,0
SUN_PRAIRIE_105_R3,American bison,32,5
SUN_PRAIRIE_105_R3,Coyote,32,0
SUN_PRAIRIE_105_R3,Mule deer,32,0
SUN_PRAIRIE_105_R3,Pronghorn,32,0
SUN_PRAIRIE_105_R3,White-tailed deer,32,0
SUN_PRAIRIE_105_R3,American bison,33,16
SUN_PRAIRIE_105_R3,Coyote,33,0
SUN_PRAIRIE_105_R3,Mule deer,33,0
SUN_PRAIRIE_105_R3,Pronghorn,33,0
SUN_PRAIRIE_105_R3,White-tailed deer,33,0
SUN_PRAIRIE_105_R3,American bison,34,15
SUN_PRAIRIE_105_R3,Coyote,34,0
SUN_PRAIRIE_105_R3,Mule deer,34,0
SUN_PRAIRIE_105_R3,Pronghorn,34,0
SUN_PRAIRIE_105_R3,White-tailed deer,34,0
SUN_PRAIRIE_105_R4,American bison,34,0
SUN_PRAIRIE_105_R4,Coyote,34,0
SUN_PRAIRIE_105_R4,Mule deer,34,0
SUN_PRAIRIE_105_R4,Pronghorn,34,0
SUN_PRAIRIE_105_R4,White-tailed deer,34,0
SUN_PRAIRIE_105_R4,American bison,35,0
SUN_PRAIRIE_105_R4,Coyote,35,0
SUN_PRAIRIE_105_R4,Mule deer,35,0
SUN_PRAIRIE_105_R4,Pronghorn,35,0
SUN_PRAIRIE_105_R4,White-tailed deer,35,0
SUN_PRAIRIE_105_R4,American bison,36,0
SUN_PRAIRIE_105_R4,Coyote,36,0
SUN_PRAIRIE_105_R4,Mule deer,36,0
SUN_PRAIRIE_105_R4,Pronghorn,36,0
SUN_PRAIRIE_105_R4,White-tailed deer,36,0
SUN_PRAIRIE_105_R4,American bison,37,0
SUN_PRAIRIE_105_R4,Coyote,37,0
SUN_PRAIRIE_105_R4,Mule deer,37,0
SUN_PRAIRIE_105_R4,Pronghorn,37,0
SUN_PRAIRIE_105_R4,White-tailed deer,37,0
SUN_PRAIRIE_105_R4,American bison,38,0
SUN_PRAIRIE_105_R4,Coyote,38,0
SUN_PRAIRIE_105_R4,Mule deer,38,0
SUN_PRAIRIE_105_R4,Pronghorn,38,0
SUN_PRAIRIE_105_R4,White-tailed deer,38,0
SUN_PRAIRIE_105_R5,American bison,38,0
SUN_PRAIRIE_105_R5,Coyote,38,0
SUN_PRAIRIE_105_R5,Mule deer,38,0
SUN_PRAIRIE_105_R5,Pronghorn,38,0
SUN_PRAIRIE_105_R5,White-tailed deer,38,0
SUN_PRAIRIE_105_R5,American bison,39,9
SUN_PRAIRIE_105_R5,Coyote,39,0
SUN_PRAIRIE_105_R5,Mule deer,39,0
SUN_PRAIRIE_105_R5,Pronghorn,39,0
SUN_PRAIRIE_105_R5,White-tailed deer,39,0
SUN_PRAIRIE_105_R5,American bison,40,85
SUN_PRAIRIE_105_R5,Coyote,40,0
SUN_PRAIRIE_105_R5,Mule deer,40,0
SUN_PRAIRIE_105_R5,Pronghorn,40,0
SUN_PRAIRIE_105_R5,White-tailed deer,40,0
SUN_PRAIRIE_105_R5,American bison,41,1
SUN_PRAIRIE_105_R5,Coyote,41,0
SUN_PRAIRIE_105_R5,Mule deer,41,0
SUN_PRAIRIE_105_R5,Pronghorn,41,0
SUN_PRAIRIE_105_R5,White-tailed deer,41,0
SUN_PRAIRIE_106_R1,American bison,21,0
SUN_PRAIRIE_106_R1,Coyote,21,0
SUN_PRAIRIE_106_R1,Mule deer,21,0
SUN_PRAIRIE_106_R1,Pronghorn,21,0
SUN_PRAIRIE_106_R1,White-tailed deer,21,0
SUN_PRAIRIE_106_R1,American bison,22,0
SUN_PRAIRIE_106_R1,Coyote,22,0
SUN_PRAIRIE_106_R1,Mule deer,22,0
SUN_PRAIRIE_106_R1,Pronghorn,22,0
SUN_PRAIRIE_106_R1,White-tailed deer,22,0
SUN_PRAIRIE_106_R1,American bison,23,40
SUN_PRAIRIE_106_R1,Coyote,23,0
SUN_PRAIRIE_106_R1,Mule deer,23,0
SUN_PRAIRIE_106_R1,Pronghorn,23,0
SUN_PRAIRIE_106_R1,White-tailed deer,23,6
SUN_PRAIRIE_106_R1,American bison,24,0
SUN_PRAIRIE_106_R1,Coyote,24,0
SUN_PRAIRIE_106_R1,Mule deer,24,0
SUN_PRAIRIE_106_R1,Pronghorn,24,0
SUN_PRAIRIE_106_R1,White-tailed deer,24,22
SUN_PRAIRIE_106_R1,American bison,25,0
SUN_PRAIRIE_106_R1,Coyote,25,0
SUN_PRAIRIE_106_R1,Mule deer,25,0
SUN_PRAIRIE_106_R1,Pronghorn,25,0
SUN_PRAIRIE_106_R1,White-tailed deer,25,0
SUN_PRAIRIE_106_R2,American bison,25,0
SUN_PRAIRIE_106_R2,Coyote,25,0
SUN_PRAIRIE_106_R2,Mule deer,25,45
SUN_PRAIRIE_106_R2,Pronghorn,25,0
SUN_PRAIRIE_106_R2,White-tailed deer,25,0
SUN_PRAIRIE_106_R2,American bison,26,0
SUN_PRAIRIE_106_R2,Coyote,26,0
SUN_PRAIRIE_106_R2,Mule deer,26,27
SUN_PRAIRIE_106_R2,Pronghorn,26,0
SUN_PRAIRIE_106_R2,White-tailed deer,26,0
SUN_PRAIRIE_106_R2,American bison,27,1
SUN_PRAIRIE_106_R2,Coyote,27,0
SUN_PRAIRIE_106_R2,Mule deer,27,0
SUN_PRAIRIE_106_R2,Pronghorn,27,0
SUN_PRAIRIE_106_R2,White-tailed deer,27,0
SUN_PRAIRIE_106_R2,American bison,28,1
SUN_PRAIRIE_106_R2,Coyote,28,0
SUN_PRAIRIE_106_R2,Mule deer,28,0
SUN_PRAIRIE_106_R2,Pronghorn,28,0
SUN_PRAIRIE_106_R2,White-tailed deer,28,0
SUN_PRAIRIE_106_R2,American bison,29,77
SUN_PRAIRIE_106_R2,Coyote,29,0
SUN_PRAIRIE_106_R2,Mule deer,29,0
SUN_PRAIRIE_106_R2,Pronghorn,29,0
SUN_PRAIRIE_106_R2,White-tailed deer,29,0
SUN_PRAIRIE_106_R2,American bison,30,0
SUN_PRAIRIE_106_R2,Coyote,30,0
SUN_PRAIRIE_106_R2,Mule deer,30,0
SUN_PRAIRIE_106_R2,Pronghorn,30,0
SUN_PRAIRIE_106_R2,White-tailed deer,30,0
SUN_PRAIRIE_106_R3,American bison,30,959
SUN_PRAIRIE_106_R3,Coyote,30,0
SUN_PRAIRIE_106_R3,Mule deer,30,0
SUN_PRAIRIE_106_R3,Pronghorn,30,0
SUN_PRAIRIE_106_R3,White-tailed deer,30,0
SUN_PRAIRIE_106_R3,American bison,31,0
SUN_PRAIRIE_106_R3,Coyote,31,0
SUN_PRAIRIE_106_R3,Mule deer,31,0
SUN_PRAIRIE_106_R3,Pronghorn,31,0
SUN_PRAIRIE_106_R3,White-tailed deer,31,0
SUN_PRAIRIE_106_R3,American bison,32,0
SUN_PRAIRIE_106_R3,Coyote,32,0
SUN_PRAIRIE_106_R3,Mule deer,32,0
SUN_PRAIRIE_106_R3,Pronghorn,32,0
SUN_PRAIRIE_106_R3,White-tailed deer,32,0
SUN_PRAIRIE_106_R3,American bison,33,0
SUN_PRAIRIE_106_R3,Coyote,33,0
SUN_PRAIRIE_106_R3,Mule deer,33,0
SUN_PRAIRIE_106_R3,Pronghorn,33,0
SUN_PRAIRIE_106_R3,White-tailed deer,33,0
SUN_PRAIRIE_106_R3,American bison,34,0
SUN_PRAIRIE_106_R3,Coyote,34,0
SUN_PRAIRIE_106_R3,Mule deer,34,0
SUN_PRAIRIE_106_R3,Pronghorn,34,0
SUN_PRAIRIE_106_R3,White-tailed deer,34,0
SUN_PRAIRIE_106_R4,American bison,34,652
SUN_PRAIRIE_106_R4,Coyote,34,0
SUN_PRAIRIE_106_R4,Mule deer,34,0
SUN_PRAIRIE_106_R4,Pronghorn,34,0
SUN_PRAIRIE_106_R4,White-tailed deer,34,0
SUN_PRAIRIE_106_R4,American bison,35,213
SUN_PRAIRIE_106_R4,Coyote,35,0
SUN_PRAIRIE_106_R4,Mule deer,35,0
SUN_PRAIRIE_106_R4,Pronghorn,35,0
SUN_PRAIRIE_106_R4,White-tailed deer,35,0
SUN_PRAIRIE_106_R4,American bison,36,0
SUN_PRAIRIE_106_R4,Coyote,36,0
SUN_PRAIRIE_106_R4,Mule deer,36,0
SUN_PRAIRIE_106_R4,Pronghorn,36,0
SUN_PRAIRIE_106_R4,White-tailed deer,36,0
SUN_PRAIRIE_106_R4,American bison,37,0
SUN_PRAIRIE_106_R4,Coyote,37,0
SUN_PRAIRIE_106_R4,Mule deer,37,0
SUN_PRAIRIE_106_R4,Pronghorn,37,0
SUN_PRAIRIE_106_R4,White-tailed deer,37,0
SUN_PRAIRIE_106_R4,American bison,38,0
SUN_PRAIRIE_106_R4,Coyote,38,0
SUN_PRAIRIE_106_R4,Mule deer,38,0
SUN_PRAIRIE_106_R4,Pronghorn,38,0
SUN_PRAIRIE_106_R4,White-tailed deer,38,0
SUN_PRAIRIE_106_R5,American bison,38,0
SUN_PRAIRIE_106_R5,Coyote,38,0
SUN_PRAIRIE_106_R5,Mule deer,38,0
SUN_PRAIRIE_106_R5,Pronghorn,38,0
SUN_PRAIRIE_106_R5,White-tailed deer,38,0
SUN_PRAIRIE_106_R5,American bison,39,41
SUN_PRAIRIE_106_R5,Coyote,39,0
SUN_PRAIRIE_106_R5,Mule deer,39,0
SUN_PRAIRIE_106_R5,Pronghorn,39,0
SUN_PRAIRIE_106_R5,White-tailed deer,39,0
SUN_PRAIRIE_106_R5,American bison,40,0
SUN_PRAIRIE_106_R5,Coyote,40,0
SUN_PRAIRIE_106_R5,Mule deer,40,0
SUN_PRAIRIE_106_R5,Pronghorn,40,0
SUN_PRAIRIE_106_R5,White-tailed deer,40,0
SUN_PRAIRIE_106_R5,American bison,41,0
SUN_PRAIRIE_106_R5,Coyote,41,0
SUN_PRAIRIE_106_R5,Mule deer,41,0
SUN_PRAIRIE_106_R5,Pronghorn,41,0
SUN_PRAIRIE_106_R5,White-tailed deer,41,0
SUN_PRAIRIE_107_R1,American bison,21,0
SUN_PRAIRIE_107_R1,Coyote,21,0
SUN_PRAIRIE_107_R1,Mule deer,21,1
SUN_PRAIRIE_107_R1,Pronghorn,21,0
SUN_PRAIRIE_107_R1,White-tailed deer,21,0
SUN_PRAIRIE_107_R1,American bison,22,0
SUN_PRAIRIE_107_R1,Coyote,22,0
SUN_PRAIRIE_107_R1,Mule deer,22,0
SUN_PRAIRIE_107_R1,Pronghorn,22,0
SUN_PRAIRIE_107_R1,White-tailed deer,22,0
SUN_PRAIRIE_107_R1,American bison,23,0
SUN_PRAIRIE_107_R1,Coyote,23,0
SUN_PRAIRIE_107_R1,Mule deer,23,78
SUN_PRAIRIE_107_R1,Pronghorn,23,0
SUN_PRAIRIE_107_R1,White-tailed deer,23,0
SUN_PRAIRIE_107_R1,American bison,24,0
SUN_PRAIRIE_107_R1,Coyote,24,0
SUN_PRAIRIE_107_R1,Mule deer,24,0
SUN_PRAIRIE_107_R1,Pronghorn,24,0
SUN_PRAIRIE_107_R1,White-tailed deer,24,0
SUN_PRAIRIE_107_R1,American bison,25,0
SUN_PRAIRIE_107_R1,Coyote,25,0
SUN_PRAIRIE_107_R1,Mule deer,25,0
SUN_PRAIRIE_107_R1,Pronghorn,25,0
SUN_PRAIRIE_107_R1,White-tailed deer,25,0
SUN_PRAIRIE_107_R2,American bison,25,0
SUN_PRAIRIE_107_R2,Coyote,25,0
SUN_PRAIRIE_107_R2,Mule deer,25,0
SUN_PRAIRIE_107_R2,Pronghorn,25,0
SUN_PRAIRIE_107_R2,White-tailed deer,25,22
SUN_PRAIRIE_107_R2,American bison,26,0
SUN_PRAIRIE_107_R2,Coyote,26,0
SUN_PRAIRIE_107_R2,Mule deer,26,0
SUN_PRAIRIE_107_R2,Pronghorn,26,0
SUN_PRAIRIE_107_R2,White-tailed deer,26,61
SUN_PRAIRIE_107_R2,American bison,27,0
SUN_PRAIRIE_107_R2,Coyote,27,0
SUN_PRAIRIE_107_R2,Mule deer,27,0
SUN_PRAIRIE_107_R2,Pronghorn,27,0
SUN_PRAIRIE_107_R2,White-tailed deer,27,92
SUN_PRAIRIE_107_R2,American bison,28,0
SUN_PRAIRIE_107_R2,Coyote,28,0
SUN_PRAIRIE_107_R2,Mule deer,28,0
SUN_PRAIRIE_107_R2,Pronghorn,28,0
SUN_PRAIRIE_107_R2,White-tailed deer,28,25
SUN_PRAIRIE_107_R2,American bison,29,0
SUN_PRAIRIE_107_R2,Coyote,29,5
SUN_PRAIRIE_107_R2,Mule deer,29,0
SUN_PRAIRIE_107_R2,Pronghorn,29,0
SUN_PRAIRIE_107_R2,White-tailed deer,29,120
SUN_PRAIRIE_107_R2,American bison,30,0
SUN_PRAIRIE_107_R2,Coyote,30,0
SUN_PRAIRIE_107_R2,Mule deer,30,0
SUN_PRAIRIE_107_R2,Pronghorn,30,0
SUN_PRAIRIE_107_R2,White-tailed deer,30,0
SUN_PRAIRIE_107_R3,American bison,30,0
SUN_PRAIRIE_107_R3,Coyote,30,0
SUN_PRAIRIE_107_R3,Mule deer,30,0
SUN_PRAIRIE_107_R3,Pronghorn,30,0
SUN_PRAIRIE_107_R3,White-tailed deer,30,0
SUN_PRAIRIE_107_R3,American bison,31,4
SUN_PRAIRIE_107_R3,Coyote,31,0
