deployment_id,species,time_in_fov_s,image_time_s,duration_days
SUN_PRAIRIE_58_R3,Mule deer,57.855506028498354,58,27.71759259
SUN_PRAIRIE_58_R3,Pronghorn,0,0,27.71759259
SUN_PRAIRIE_58_R3,White-tailed deer,0,0,27.71759259
SUN_PRAIRIE_58_R4,American bison,4.410542651181418,8,31.21606481
SUN_PRAIRIE_58_R4,Coyote,4.041758241758242,4,31.21606481
SUN_PRAIRIE_58_R4,Mule deer,75.7241278715733,142,31.21606481
SUN_PRAIRIE_58_R4,Pronghorn,0,0,31.21606481
SUN_PRAIRIE_58_R4,White-tailed deer,0,0,31.21606481
SUN_PRAIRIE_58_R5,American bison,0,0,21.1821875
SUN_PRAIRIE_58_R5,Coyote,0,0,21.1821875
SUN_PRAIRIE_58_R5,Mule deer,13.895506028498357,10,21.1821875
SUN_PRAIRIE_58_R5,Pronghorn,0,0,21.1821875
SUN_PRAIRIE_58_R5,White-tailed deer,0,0,21.1821875
SUN_PRAIRIE_61_R1,American bison,126.64108530236282,154,22.8952662
SUN_PRAIRIE_61_R1,Coyote,0,0,22.8952662
SUN_PRAIRIE_61_R1,Mule deer,233.69651808549506,192,22.8952662
SUN_PRAIRIE_61_R1,Pronghorn,0,0,22.8952662
SUN_PRAIRIE_61_R1,White-tailed deer,129.5286109365179,212,22.8952662
SUN_PRAIRIE_61_R2,American bison,0,0,35.85059028
SUN_PRAIRIE_61_R2,Coyote,0,0,35.85059028
SUN_PRAIRIE_61_R2,Mule deer,0,0,35.85059028
SUN_PRAIRIE_61_R2,Pronghorn,0,0,35.85059028
SUN_PRAIRIE_61_R2,White-tailed deer,0,0,35.85059028
SUN_PRAIRIE_61_R3,American bison,89.82162795354425,80,27.03976852
SUN_PRAIRIE_61_R3,Coyote,0,0,27.03976852
SUN_PRAIRIE_61_R3,Mule deer,133.9977514848204,162,27.03976852
SUN_PRAIRIE_61_R3,Pronghorn,0,0,27.03976852
SUN_PRAIRIE_61_R3,White-tailed deer,0,0,27.03976852
SUN_PRAIRIE_61_R4,American bison,0,0,32.02791667
SUN_PRAIRIE_61_R4,Coyote,0,0,32.02791667
SUN_PRAIRIE_61_R4,Mule deer,0,0,32.02791667
SUN_PRAIRIE_61_R4,Pronghorn,0,0,32.02791667
SUN_PRAIRIE_61_R4,White-tailed deer,0,0,32.02791667
SUN_PRAIRIE_61_R5,American bison,98.13108530236283,118,22.08453704
SUN_PRAIRIE_61_R5,Coyote,0,0,22.08453704
SUN_PRAIRIE_61_R5,Mule deer,31.791012056996713,64,22.08453704
SUN_PRAIRIE_61_R5,Pronghorn,0,0,22.08453704
SUN_PRAIRIE_61_R5,White-tailed deer,0,0,22.08453704
SUN_PRAIRIE_62_R1,American bison,3.4105426511814176,4,11.00332176
SUN_PRAIRIE_62_R1,Coyote,0,0,11.00332176
SUN_PRAIRIE_62_R1,Mule deer,75.70202411399343,64,11.00332176
SUN_PRAIRIE_62_R1,Pronghorn,29.74717232202262,30,11.00332176
SUN_PRAIRIE_62_R1,White-tailed deer,0,0,11.00332176
SUN_PRAIRIE_62_R2,American bison,0,0,35.87471065
SUN_PRAIRIE_62_R2,Coyote,0,0,35.87471065
SUN_PRAIRIE_62_R2,Mule deer,0,0,35.87471065
SUN_PRAIRIE_62_R2,Pronghorn,0,0,35.87471065
SUN_PRAIRIE_62_R2,White-tailed deer,0,0,35.87471065
SUN_PRAIRIE_62_R3,American bison,101.43108530236283,52,5.934293981
SUN_PRAIRIE_62_R3,Coyote,0,0,5.934293981
SUN_PRAIRIE_62_R3,Mule deer,0,0,5.934293981
SUN_PRAIRIE_62_R3,Pronghorn,0,0,5.934293981
SUN_PRAIRIE_62_R3,White-tailed deer,0,0,5.934293981
SUN_PRAIRIE_62_R4,American bison,180.9521706047257,98,4.005208333
SUN_PRAIRIE_62_R4,Coyote,0,0,4.005208333
SUN_PRAIRIE_62_R4,Mule deer,0,0,4.005208333
SUN_PRAIRIE_62_R4,Pronghorn,0,0,4.005208333
SUN_PRAIRIE_62_R4,White-tailed deer,0,0,4.005208333
SUN_PRAIRIE_62_R5,American bison,43.33162795354425,28,3.594178241
SUN_PRAIRIE_62_R5,Coyote,0,0,3.594178241
SUN_PRAIRIE_62_R5,Mule deer,0,0,3.594178241
SUN_PRAIRIE_62_R5,Pronghorn,0,0,3.594178241
SUN_PRAIRIE_62_R5,White-tailed deer,0,0,3.594178241
SUN_PRAIRIE_63_R2,American bison,0,0,12.1977662
SUN_PRAIRIE_63_R2,Coyote,0,0,12.1977662
SUN_PRAIRIE_63_R2,Mule deer,0,0,12.1977662
SUN_PRAIRIE_63_R2,Pronghorn,0,0,12.1977662
SUN_PRAIRIE_63_R2,White-tailed deer,0,0,12.1977662
SUN_PRAIRIE_63_R3,American bison,18.410542651181416,16,5.925868056
SUN_PRAIRIE_63_R3,Coyote,0,0,5.925868056
SUN_PRAIRIE_63_R3,Mule deer,0,0,5.925868056
SUN_PRAIRIE_63_R3,Pronghorn,0,0,5.925868056
SUN_PRAIRIE_63_R3,White-tailed deer,0,0,5.925868056
SUN_PRAIRIE_63_R4,American bison,173.41162795354427,116,0.834155093
SUN_PRAIRIE_63_R4,Coyote,0,0,0.834155093
SUN_PRAIRIE_63_R4,Mule deer,0,0,0.834155093
SUN_PRAIRIE_63_R4,Pronghorn,0,0,0.834155093
SUN_PRAIRIE_63_R4,White-tailed deer,0,0,0.834155093
SUN_PRAIRIE_63_R5,American bison,118.84515518622347,154,16.09174769
SUN_PRAIRIE_63_R5,Coyote,0,0,16.09174769
SUN_PRAIRIE_63_R5,Mule deer,244.2420241139934,344,16.09174769
SUN_PRAIRIE_63_R5,Pronghorn,27.847172322022622,20,16.09174769
SUN_PRAIRIE_63_R5,White-tailed deer,0,0,16.09174769
SUN_PRAIRIE_66_R1,American bison,1347.4352650527571,292,3.340555556
SUN_PRAIRIE_66_R1,Coyote,0,0,3.340555556
SUN_PRAIRIE_66_R1,Mule deer,0,0,3.340555556
SUN_PRAIRIE_66_R1,Pronghorn,0,0,3.340555556
SUN_PRAIRIE_66_R1,White-tailed deer,0,0,3.340555556
SUN_PRAIRIE_66_R2,American bison,0,0,34.99381944
SUN_PRAIRIE_66_R2,Coyote,0,0,34.99381944
SUN_PRAIRIE_66_R2,Mule deer,0,0,34.99381944
SUN_PRAIRIE_66_R2,Pronghorn,0,0,34.99381944
SUN_PRAIRIE_66_R2,White-tailed deer,0,0,34.99381944
SUN_PRAIRIE_66_R3,American bison,69.64217060472566,82,25.97677083
SUN_PRAIRIE_66_R3,Coyote,0,0,25.97677083
SUN_PRAIRIE_66_R3,Mule deer,35.93101205699671,46,25.97677083
SUN_PRAIRIE_66_R3,Pronghorn,0,0,25.97677083
SUN_PRAIRIE_66_R3,White-tailed deer,0,0,25.97677083
SUN_PRAIRIE_66_R4,American bison,360.75356627953545,242,31.39009259
SUN_PRAIRIE_66_R4,Coyote,0,0,31.39009259
SUN_PRAIRIE_66_R4,Mule deer,0,0,31.39009259
SUN_PRAIRIE_66_R4,Pronghorn,0,0,31.39009259
SUN_PRAIRIE_66_R4,White-tailed deer,0,0,31.39009259
SUN_PRAIRIE_66_R5,American bison,0,0,19.20586806
SUN_PRAIRIE_66_R5,Coyote,0,0,19.20586806
SUN_PRAIRIE_66_R5,Mule deer,0,0,19.20586806
SUN_PRAIRIE_66_R5,Pronghorn,0,0,19.20586806
SUN_PRAIRIE_66_R5,White-tailed deer,0,0,19.20586806
SUN_PRAIRIE_67_R1,American bison,0,0,11.13055556
SUN_PRAIRIE_67_R1,Coyote,0,0,11.13055556
SUN_PRAIRIE_67_R1,Mule deer,0,0,11.13055556
SUN_PRAIRIE_67_R1,Pronghorn,0,0,11.13055556
SUN_PRAIRIE_67_R1,White-tailed deer,0,0,11.13055556
SUN_PRAIRIE_67_R2,American bison,0,0,4.267361111
SUN_PRAIRIE_67_R2,Coyote,0,0,4.267361111
SUN_PRAIRIE_67_R2,Mule deer,0,0,4.267361111
SUN_PRAIRIE_67_R2,Pronghorn,0,0,4.267361111
SUN_PRAIRIE_67_R2,White-tailed deer,0,0,4.267361111
SUN_PRAIRIE_67_R3,American bison,0,0,25.97267361
SUN_PRAIRIE_67_R3,Coyote,0,0,25.97267361
SUN_PRAIRIE_67_R3,Mule deer,0,0,25.97267361
SUN_PRAIRIE_67_R3,Pronghorn,0,0,25.97267361
SUN_PRAIRIE_67_R3,White-tailed deer,0,0,25.97267361
SUN_PRAIRIE_67_R4,American bison,0,0,20.15703704
SUN_PRAIRIE_67_R4,Coyote,0,0,20.15703704
SUN_PRAIRIE_67_R4,Mule deer,0,0,20.15703704
SUN_PRAIRIE_67_R4,Pronghorn,0,0,20.15703704
SUN_PRAIRIE_67_R4,White-tailed deer,0,0,20.15703704
SUN_PRAIRIE_67_R5,American bison,361.2509808554832,620,17.0833912
SUN_PRAIRIE_67_R5,Coyote,0,0,17.0833912
SUN_PRAIRIE_67_R5,Mule deer,0,0,17.0833912
SUN_PRAIRIE_67_R5,Pronghorn,0,0,17.0833912
SUN_PRAIRIE_67_R5,White-tailed deer,0,0,17.0833912
SUN_PRAIRIE_68_R1,American bison,0,0,27.92496528
SUN_PRAIRIE_68_R1,Coyote,0,0,27.92496528
SUN_PRAIRIE_68_R1,Mule deer,0,0,27.92496528
SUN_PRAIRIE_68_R1,Pronghorn,0,0,27.92496528
SUN_PRAIRIE_68_R1,White-tailed deer,0,0,27.92496528
SUN_PRAIRIE_68_R2,American bison,0,0,33.94206019
SUN_PRAIRIE_68_R2,Coyote,0,0,33.94206019
SUN_PRAIRIE_68_R2,Mule deer,0,0,33.94206019
SUN_PRAIRIE_68_R2,Pronghorn,0,0,33.94206019
SUN_PRAIRIE_68_R2,White-tailed deer,0,0,33.94206019
SUN_PRAIRIE_68_R3,American bison,21.410542651181416,40,25.9619213
SUN_PRAIRIE_68_R3,Coyote,0,0,25.9619213
SUN_PRAIRIE_68_R3,Mule deer,0,0,25.9619213
SUN_PRAIRIE_68_R3,Pronghorn,0,0,25.9619213
SUN_PRAIRIE_68_R3,White-tailed deer,0,0,25.9619213
SUN_PRAIRIE_68_R4,American bison,18.410542651181416,32,10.89550926
SUN_PRAIRIE_68_R4,Coyote,0,0,10.89550926
SUN_PRAIRIE_68_R4,Mule deer,0,0,10.89550926
SUN_PRAIRIE_68_R4,Pronghorn,0,0,10.89550926
SUN_PRAIRIE_68_R4,White-tailed deer,0,0,10.89550926
SUN_PRAIRIE_68_R5,American bison,0,0,19.19523148
SUN_PRAIRIE_68_R5,Coyote,0,0,19.19523148
SUN_PRAIRIE_68_R5,Mule deer,0,0,19.19523148
SUN_PRAIRIE_68_R5,Pronghorn,0,0,19.19523148
SUN_PRAIRIE_68_R5,White-tailed deer,0,0,19.19523148
SUN_PRAIRIE_69_R1,American bison,0,0,24.1183912
SUN_PRAIRIE_69_R1,Coyote,0,0,24.1183912
SUN_PRAIRIE_69_R1,Mule deer,0,0,24.1183912
SUN_PRAIRIE_69_R1,Pronghorn,0,0,24.1183912
SUN_PRAIRIE_69_R1,White-tailed deer,0,0,24.1183912
SUN_PRAIRIE_69_R2,American bison,0,0,20.18693287
SUN_PRAIRIE_69_R2,Coyote,0,0,20.18693287
SUN_PRAIRIE_69_R2,Mule deer,0,0,20.18693287
SUN_PRAIRIE_69_R2,Pronghorn,0,0,20.18693287
SUN_PRAIRIE_69_R2,White-tailed deer,0,0,20.18693287
SUN_PRAIRIE_69_R3,American bison,96.03162795354426,96,25.96515046
SUN_PRAIRIE_69_R3,Coyote,27.04175824175824,34,25.96515046
SUN_PRAIRIE_69_R3,Mule deer,0,0,25.96515046
SUN_PRAIRIE_69_R3,Pronghorn,0,0,25.96515046
SUN_PRAIRIE_69_R3,White-tailed deer,18.654305468258958,48,25.96515046
SUN_PRAIRIE_69_R4,American bison,5.410542651181418,8,34.04373843
SUN_PRAIRIE_69_R4,Coyote,0,0,34.04373843
SUN_PRAIRIE_69_R4,Mule deer,4.895506028498356,8,34.04373843
SUN_PRAIRIE_69_R4,Pronghorn,0,0,34.04373843
SUN_PRAIRIE_69_R4,White-tailed deer,0,0,34.04373843
SUN_PRAIRIE_69_R5,American bison,378.99577202735026,302,12.90010417
SUN_PRAIRIE_69_R5,Coyote,0,0,12.90010417
SUN_PRAIRIE_69_R5,Mule deer,0,0,12.90010417
SUN_PRAIRIE_69_R5,Pronghorn,0,0,12.90010417
SUN_PRAIRIE_69_R5,White-tailed deer,0,0,12.90010417
SUN_PRAIRIE_70_R1,American bison,0,0,28.13152778
SUN_PRAIRIE_70_R1,Coyote,0,0,28.13152778
SUN_PRAIRIE_70_R1,Mule deer,0,0,28.13152778
SUN_PRAIRIE_70_R1,Pronghorn,0,0,28.13152778
SUN_PRAIRIE_70_R1,White-tailed deer,0,0,28.13152778
SUN_PRAIRIE_70_R2,American bison,0,0,3.164363426
SUN_PRAIRIE_70_R2,Coyote,0,0,3.164363426
SUN_PRAIRIE_70_R2,Mule deer,0,0,3.164363426
SUN_PRAIRIE_70_R2,Pronghorn,0,0,3.164363426
SUN_PRAIRIE_70_R2,White-tailed deer,0,0,3.164363426
SUN_PRAIRIE_70_R3,American bison,0,0,0.001342593
SUN_PRAIRIE_70_R3,Coyote,0,0,0.001342593
SUN_PRAIRIE_70_R3,Mule deer,0,0,0.001342593
SUN_PRAIRIE_70_R3,Pronghorn,0,0,0.001342593
SUN_PRAIRIE_70_R3,White-tailed deer,0,0,0.001342593
SUN_PRAIRIE_70_R4,American bison,0,0,34.04636574
SUN_PRAIRIE_70_R4,Coyote,0,0,34.04636574
SUN_PRAIRIE_70_R4,Mule deer,0,0,34.04636574
SUN_PRAIRIE_70_R4,Pronghorn,0,0,34.04636574
SUN_PRAIRIE_70_R4,White-tailed deer,0,0,34.04636574
SUN_PRAIRIE_70_R5,American bison,0,0,19.85539352
SUN_PRAIRIE_70_R5,Coyote,0,0,19.85539352
SUN_PRAIRIE_70_R5,Mule deer,3.895506028498356,6,19.85539352
SUN_PRAIRIE_70_R5,Pronghorn,0,0,19.85539352
SUN_PRAIRIE_70_R5,White-tailed deer,47.654305468258954,32,19.85539352
SUN_PRAIRIE_71_R1,American bison,81.31162795354425,26,10.7649537
SUN_PRAIRIE_71_R1,Coyote,4.041758241758242,6,10.7649537
SUN_PRAIRIE_71_R1,Mule deer,70.52550602849836,58,10.7649537
SUN_PRAIRIE_71_R1,Pronghorn,24.74717232202262,28,10.7649537
SUN_PRAIRIE_71_R1,White-tailed deer,0,0,10.7649537
SUN_PRAIRIE_71_R2,American bison,0,0,2.951226852
SUN_PRAIRIE_71_R2,Coyote,0,0,2.951226852
SUN_PRAIRIE_71_R2,Mule deer,0,0,2.951226852
SUN_PRAIRIE_71_R2,Pronghorn,0,0,2.951226852
SUN_PRAIRIE_71_R2,White-tailed deer,0,0,2.951226852
SUN_PRAIRIE_71_R3,American bison,280.22162795354427,182,10.75513889
SUN_PRAIRIE_71_R3,Coyote,0,0,10.75513889
SUN_PRAIRIE_71_R3,Mule deer,0,0,10.75513889
SUN_PRAIRIE_71_R3,Pronghorn,92.05434464404524,208,10.75513889
SUN_PRAIRIE_71_R3,White-tailed deer,0,0,10.75513889
SUN_PRAIRIE_71_R4,American bison,116.88108530236283,106,25.06175926
SUN_PRAIRIE_71_R4,Coyote,0,0,25.06175926
SUN_PRAIRIE_71_R4,Mule deer,0,0,25.06175926
SUN_PRAIRIE_71_R4,Pronghorn,103.17524371546762,130,25.06175926
SUN_PRAIRIE_71_R4,White-tailed deer,0,0,25.06175926
SUN_PRAIRIE_71_R5,American bison,353.8437985582699,336,5.318668981
SUN_PRAIRIE_71_R5,Coyote,0,0,5.318668981
SUN_PRAIRIE_71_R5,Mule deer,50.791012056996706,50,5.318668981
SUN_PRAIRIE_71_R5,Pronghorn,0,0,5.318668981
SUN_PRAIRIE_71_R5,White-tailed deer,0,0,5.318668981
SUN_PRAIRIE_72_R1,American bison,213.3727132559071,82,24.41081019
SUN_PRAIRIE_72_R1,Coyote,0,0,24.41081019
SUN_PRAIRIE_72_R1,Mule deer,44.68651808549507,70,24.41081019
SUN_PRAIRIE_72_R1,Pronghorn,0,0,24.41081019
SUN_PRAIRIE_72_R1,White-tailed deer,0,0,24.41081019
SUN_PRAIRIE_72_R2,American bison,0,0,14.25972222
SUN_PRAIRIE_72_R2,Coyote,0,0,14.25972222
SUN_PRAIRIE_72_R2,Mule deer,0,0,14.25972222
SUN_PRAIRIE_72_R2,Pronghorn,0,0,14.25972222
SUN_PRAIRIE_72_R2,White-tailed deer,0,0,14.25972222
SUN_PRAIRIE_72_R3,American bison,282.77255826140305,284,10.37087963
SUN_PRAIRIE_72_R3,Coyote,0,0,10.37087963
SUN_PRAIRIE_72_R3,Mule deer,0,0,10.37087963
SUN_PRAIRIE_72_R3,Pronghorn,0,0,10.37087963
SUN_PRAIRIE_72_R3,White-tailed deer,0,0,10.37087963
SUN_PRAIRIE_72_R4,American bison,491.9643412094513,458,33.88349537
SUN_PRAIRIE_72_R4,Coyote,0,0,33.88349537
SUN_PRAIRIE_72_R4,Mule deer,167.23550602849835,194,33.88349537
SUN_PRAIRIE_72_R4,Pronghorn,0,0,33.88349537
SUN_PRAIRIE_72_R4,White-tailed deer,0,0,33.88349537
SUN_PRAIRIE_72_R5,American bison,195.74162795354425,188,21.19616898
SUN_PRAIRIE_72_R5,Coyote,0,0,21.19616898
SUN_PRAIRIE_72_R5,Mule deer,15.791012056996713,32,21.19616898
SUN_PRAIRIE_72_R5,Pronghorn,0,0,21.19616898
SUN_PRAIRIE_72_R5,White-tailed deer,0,0,21.19616898
SUN_PRAIRIE_73_R1,American bison,615.2066153359935,330,4.977974537
SUN_PRAIRIE_73_R1,Coyote,0,0,4.977974537
SUN_PRAIRIE_73_R1,Mule deer,0,0,4.977974537
SUN_PRAIRIE_73_R1,Pronghorn,0,0,4.977974537
SUN_PRAIRIE_73_R1,White-tailed deer,0,0,4.977974537
SUN_PRAIRIE_73_R2,American bison,0,0,3.601736111
SUN_PRAIRIE_73_R2,Coyote,0,0,3.601736111
SUN_PRAIRIE_73_R2,Mule deer,0,0,3.601736111
SUN_PRAIRIE_73_R2,Pronghorn,0,0,3.601736111
SUN_PRAIRIE_73_R2,White-tailed deer,0,0,3.601736111
SUN_PRAIRIE_73_R3,American bison,67.53162795354426,36,28.07091435
SUN_PRAIRIE_73_R3,Coyote,0,0,28.07091435
SUN_PRAIRIE_73_R3,Mule deer,17.895506028498357,28,28.07091435
SUN_PRAIRIE_73_R3,Pronghorn,0,0,28.07091435
SUN_PRAIRIE_73_R3,White-tailed deer,0,0,28.07091435
SUN_PRAIRIE_73_R4,American bison,38.82108530236283,30,33.86306713
SUN_PRAIRIE_73_R4,Coyote,0,0,33.86306713
SUN_PRAIRIE_73_R4,Mule deer,73.58202411399343,108,33.86306713
SUN_PRAIRIE_73_R4,Pronghorn,0,0,33.86306713
SUN_PRAIRIE_73_R4,White-tailed deer,0,0,33.86306713
SUN_PRAIRIE_73_R5,American bison,0,0,21.16837963
SUN_PRAIRIE_73_R5,Coyote,0,0,21.16837963
SUN_PRAIRIE_73_R5,Mule deer,223.7910120569967,258,21.16837963
SUN_PRAIRIE_73_R5,Pronghorn,0,0,21.16837963
SUN_PRAIRIE_73_R5,White-tailed deer,0,0,21.16837963
SUN_PRAIRIE_76_R1,American bison,88.98217060472567,120,31.90894676
SUN_PRAIRIE_76_R1,Coyote,3.0417582417582416,2,31.90894676
SUN_PRAIRIE_76_R1,Mule deer,19.791012056996713,38,31.90894676
SUN_PRAIRIE_76_R1,Pronghorn,51.74717232202262,50,31.90894676
SUN_PRAIRIE_76_R1,White-tailed deer,0,0,31.90894676
SUN_PRAIRIE_76_R3,American bison,46.410542651181416,48,19.39658565
SUN_PRAIRIE_76_R3,Coyote,0,0,19.39658565
SUN_PRAIRIE_76_R3,Mule deer,4.895506028498356,8,19.39658565
SUN_PRAIRIE_76_R3,Pronghorn,0,0,19.39658565
SUN_PRAIRIE_76_R3,White-tailed deer,0,0,19.39658565
SUN_PRAIRIE_76_R4,American bison,34.75054265118142,28,32.06353009
SUN_PRAIRIE_76_R4,Coyote,0,0,32.06353009
SUN_PRAIRIE_76_R4,Mule deer,0,0,32.06353009
SUN_PRAIRIE_76_R4,Pronghorn,0,0,32.06353009
SUN_PRAIRIE_76_R4,White-tailed deer,0,0,32.06353009
SUN_PRAIRIE_76_R5,American bison,0,0,22.00984954
SUN_PRAIRIE_76_R5,Coyote,0,0,22.00984954
SUN_PRAIRIE_76_R5,Mule deer,0,0,22.00984954
SUN_PRAIRIE_76_R5,Pronghorn,0,0,22.00984954
SUN_PRAIRIE_76_R5,White-tailed deer,0,0,22.00984954
SUN_PRAIRIE_77_R1,American bison,12.821085302362835,20,2.351018519
SUN_PRAIRIE_77_R1,Coyote,0,0,2.351018519
SUN_PRAIRIE_77_R1,Mule deer,0,0,2.351018519
SUN_PRAIRIE_77_R1,Pronghorn,0,0,2.351018519
SUN_PRAIRIE_77_R1,White-tailed deer,0,0,2.351018519
SUN_PRAIRIE_77_R2,American bison,0,0,11.00340278
SUN_PRAIRIE_77_R2,Coyote,0,0,11.00340278
SUN_PRAIRIE_77_R2,Mule deer,0,0,11.00340278
SUN_PRAIRIE_77_R2,Pronghorn,0,0,11.00340278
SUN_PRAIRIE_77_R2,White-tailed deer,0,0,11.00340278
SUN_PRAIRIE_77_R3,American bison,827.8776199279135,758,5.570520833
SUN_PRAIRIE_77_R3,Coyote,0,0,5.570520833
SUN_PRAIRIE_77_R3,Mule deer,163.23995652703425,136,5.570520833
SUN_PRAIRIE_77_R3,Pronghorn,0,0,5.570520833
SUN_PRAIRIE_77_R3,White-tailed deer,0,0,5.570520833
SUN_PRAIRIE_77_R4,American bison,14.821085302362835,24,4.038981481
SUN_PRAIRIE_77_R4,Coyote,0,0,4.038981481
SUN_PRAIRIE_77_R4,Mule deer,0,0,4.038981481
SUN_PRAIRIE_77_R4,Pronghorn,0,0,4.038981481
SUN_PRAIRIE_77_R4,White-tailed deer,0,0,4.038981481
SUN_PRAIRIE_77_R5,American bison,0,0,1.855636574
SUN_PRAIRIE_77_R5,Coyote,0,0,1.855636574
SUN_PRAIRIE_77_R5,Mule deer,55.89550602849835,94,1.855636574
SUN_PRAIRIE_77_R5,Pronghorn,0,0,1.855636574
SUN_PRAIRIE_77_R5,White-tailed deer,0,0,1.855636574
SUN_PRAIRIE_78_R1,American bison,152.24108530236282,286,8.001701389
SUN_PRAIRIE_78_R1,Coyote,0,0,8.001701389
SUN_PRAIRIE_78_R1,Mule deer,0,0,8.001701389
SUN_PRAIRIE_78_R1,Pronghorn,0,0,8.001701389
SUN_PRAIRIE_78_R1,White-tailed deer,0,0,8.001701389
SUN_PRAIRIE_78_R2,American bison,0,0,0.751053241
SUN_PRAIRIE_78_R2,Coyote,0,0,0.751053241
SUN_PRAIRIE_78_R2,Mule deer,0,0,0.751053241
SUN_PRAIRIE_78_R2,Pronghorn,0,0,0.751053241
SUN_PRAIRIE_78_R2,White-tailed deer,0,0,0.751053241
SUN_PRAIRIE_78_R3,American bison,61.560813976772124,38,10.07184028
SUN_PRAIRIE_78_R3,Coyote,0,0,10.07184028
SUN_PRAIRIE_78_R3,Mule deer,0,0,10.07184028
SUN_PRAIRIE_78_R3,Pronghorn,0,0,10.07184028
SUN_PRAIRIE_78_R3,White-tailed deer,0,0,10.07184028
SUN_PRAIRIE_78_R4,American bison,2989.1721480254837,2690,25.26364583
SUN_PRAIRIE_78_R4,Coyote,0,0,25.26364583
SUN_PRAIRIE_78_R4,Mule deer,32.995506028498355,12,25.26364583
SUN_PRAIRIE_78_R4,Pronghorn,0,0,25.26364583
SUN_PRAIRIE_78_R4,White-tailed deer,0,0,25.26364583
SUN_PRAIRIE_78_R5,American bison,396.38054265118143,116,12.69715278
SUN_PRAIRIE_78_R5,Coyote,0,0,12.69715278
SUN_PRAIRIE_78_R5,Mule deer,22.895506028498357,28,12.69715278
SUN_PRAIRIE_78_R5,Pronghorn,0,0,12.69715278
SUN_PRAIRIE_78_R5,White-tailed deer,0,0,12.69715278
SUN_PRAIRIE_84_R1,American bison,174.78434120945133,156,27.9996412
SUN_PRAIRIE_84_R1,Coyote,4.041758241758242,8,27.9996412
SUN_PRAIRIE_84_R1,Mule deer,0,0,27.9996412
SUN_PRAIRIE_84_R1,Pronghorn,3.7471723220226214,8,27.9996412
SUN_PRAIRIE_84_R1,White-tailed deer,88.3715273412948,42,27.9996412
SUN_PRAIRIE_84_R2,American bison,84.59434120945134,56,34.99898148
SUN_PRAIRIE_84_R2,Coyote,0,0,34.99898148
SUN_PRAIRIE_84_R2,Mule deer,0,0,34.99898148
SUN_PRAIRIE_84_R2,Pronghorn,0,0,34.99898148
SUN_PRAIRIE_84_R2,White-tailed deer,0,0,34.99898148
SUN_PRAIRIE_84_R3,American bison,139.86108530236285,206,25.96346065
SUN_PRAIRIE_84_R3,Coyote,0,0,25.96346065
SUN_PRAIRIE_84_R3,Mule deer,0,0,25.96346065
SUN_PRAIRIE_84_R3,Pronghorn,0,0,25.96346065
SUN_PRAIRIE_84_R3,White-tailed deer,0,0,25.96346065
SUN_PRAIRIE_84_R4,American bison,193.36856160726208,88,34.04247685
SUN_PRAIRIE_84_R4,Coyote,10.083516483516483,16,34.04247685
SUN_PRAIRIE_84_R4,Mule deer,0,0,34.04247685
SUN_PRAIRIE_84_R4,Pronghorn,0,0,34.04247685
SUN_PRAIRIE_84_R4,White-tailed deer,0,0,34.04247685
SUN_PRAIRIE_84_R5,American bison,0,0,19.19173611
SUN_PRAIRIE_84_R5,Coyote,0,0,19.19173611
SUN_PRAIRIE_84_R5,Mule deer,55.15151344818864,96,19.19173611
SUN_PRAIRIE_84_R5,Pronghorn,0,0,19.19173611
SUN_PRAIRIE_84_R5,White-tailed deer,0,0,19.19173611
SUN_PRAIRIE_85_R1,American bison,0,0,26.1103588
SUN_PRAIRIE_85_R1,Coyote,0,0,26.1103588
SUN_PRAIRIE_85_R1,Mule deer,0,0,26.1103588
SUN_PRAIRIE_85_R1,Pronghorn,0,0,26.1103588
SUN_PRAIRIE_85_R1,White-tailed deer,0,0,26.1103588
SUN_PRAIRIE_85_R2,American bison,10.410542651181418,14,26.89971065
SUN_PRAIRIE_85_R2,Coyote,0,0,26.89971065
SUN_PRAIRIE_85_R2,Mule deer,0,0,26.89971065
SUN_PRAIRIE_85_R2,Pronghorn,0,0,26.89971065
SUN_PRAIRIE_85_R2,White-tailed deer,0,0,26.89971065
SUN_PRAIRIE_85_R3,American bison,14.821085302362835,14,25.7721875
SUN_PRAIRIE_85_R3,Coyote,0,0,25.7721875
SUN_PRAIRIE_85_R3,Mule deer,47.79101205699671,28,25.7721875
SUN_PRAIRIE_85_R3,Pronghorn,0,0,25.7721875
SUN_PRAIRIE_85_R3,White-tailed deer,0,0,25.7721875
SUN_PRAIRIE_85_R4,American bison,0,0,8.142303241
SUN_PRAIRIE_85_R4,Coyote,0,0,8.142303241
SUN_PRAIRIE_85_R4,Mule deer,0,0,8.142303241
SUN_PRAIRIE_85_R4,Pronghorn,0,0,8.142303241
SUN_PRAIRIE_85_R4,White-tailed deer,0,0,8.142303241
SUN_PRAIRIE_85_R5,American bison,564.3931244483347,736,17.85353009
SUN_PRAIRIE_85_R5,Coyote,0,0,17.85353009
SUN_PRAIRIE_85_R5,Mule deer,102.53717573986117,166,17.85353009
SUN_PRAIRIE_85_R5,Pronghorn,0,0,17.85353009
SUN_PRAIRIE_85_R5,White-tailed deer,97.33444374607166,116,17.85353009
SUN_PRAIRIE_86_R1,American bison,83.74217060472567,42,29.97918981
SUN_PRAIRIE_86_R1,Coyote,0,0,29.97918981
